Customer_ID,Card_Number,Card_Type,CVV,Expiry_Date,Limit,Status
642,2257928258070316,American Express,2153,2031-04-04,48828.03,Inactive
425,5226223701633179,Discover,874,2032-02-04,43069.73,Expired
850,1116081120208107,American Express,3907,2029-09-24,19278.59,Inactive
24,9391942653319407,MasterCard,981,2027-05-14,27717.46,Active
921,8064688178100291,Visa,538,2027-10-03,3430.78,Blocked
234,4888526156264586,MasterCard,895,2030-08-04,19540.38,Expired
118,2909970952100484,Visa,914,2031-02-28,2089.54,Blocked
164,7825978891868867,MasterCard,998,2026-06-03,1977.79,Blocked
42,1913167158798473,Discover,724,2030-05-26,10378.09,Expired
735,3019972875945788,American Express,4394,2032-01-25,15592.31,Inactive
504,1525164890248716,American Express,1689,2030-05-25,23818.14,Expired
305,3818188360924681,Discover,852,2028-07-24,31809.0,Active
278,4855504488442821,American Express,8272,2027-04-05,13756.05,Expired
25,6138747896081685,Discover,583,2031-12-11,40820.57,Active
511,8387038244940243,Discover,753,2027-04-01,24684.92,Blocked
20,5045263766668298,American Express,2158,2031-04-26,11133.69,Active
794,9244320405103204,American Express,6182,2026-06-28,16673.53,Blocked
923,7787278980166122,Visa,617,2030-11-02,19056.26,Expired
117,2718838757349384,American Express,7511,2030-04-11,46389.5,Inactive
405,1915553938354697,American Express,7980,2028-08-02,12276.24,Inactive
112,3388984651702925,Visa,292,2027-07-17,19403.56,Expired
335,1158517803382206,Discover,391,2030-07-30,9488.95,Active
931,9544578065346699,MasterCard,391,2029-02-12,20352.81,Active
655,9183382150641960,MasterCard,161,2032-01-18,49341.7,Blocked
385,0704135446279379,Visa,834,2028-04-12,27499.81,Active
296,6071533183348506,Visa,412,2026-08-31,34903.61,Expired
450,8746528314664862,Discover,969,2029-01-15,8083.14,Expired
785,0196041299550848,Visa,382,2026-03-24,42989.96,Blocked
569,2673314665702180,American Express,8776,2026-05-12,38587.69,Inactive
914,5353283836245184,MasterCard,224,2030-08-19,18538.51,Blocked
261,6139229919709232,American Express,8473,2030-08-03,41164.86,Blocked
903,1818191503996453,Visa,904,2026-07-16,42654.19,Blocked
714,0047216079421656,American Express,8421,2027-03-21,20355.92,Inactive
750,9387927612918690,Discover,246,2029-05-19,41433.17,Expired
86,8469650670507105,American Express,9932,2027-11-01,11362.91,Active
180,1962075786763147,Discover,913,2027-04-06,25414.33,Inactive
754,9542964878419120,American Express,9228,2032-01-02,9394.18,Active
856,0880186670349347,MasterCard,772,2026-12-22,37600.86,Blocked
566,1655016651215720,Visa,195,2032-02-10,32438.13,Blocked
344,6560305439842239,Discover,668,2031-08-10,34797.84,Active
814,0096686347195284,Discover,511,2028-08-01,17417.39,Active
959,2566555330194610,MasterCard,475,2026-04-09,19394.63,Blocked
272,5031438448727967,Discover,240,2032-01-27,2184.92,Expired
747,4571055581536430,Discover,730,2028-03-12,13273.16,Inactive
823,9808047447454358,Discover,341,2027-01-11,2792.73,Active
562,8866707987466349,Visa,799,2027-01-20,6374.23,Expired
695,3165361868921018,American Express,2986,2031-01-09,17159.38,Expired
180,6408597537394182,Visa,155,2030-09-06,38573.22,Blocked
699,7466692612386683,MasterCard,103,2030-07-23,17665.5,Expired
429,9606106984698552,MasterCard,741,2029-01-02,31791.33,Active
592,6996855594020860,MasterCard,206,2031-09-13,29826.1,Active
526,2540622749923240,American Express,9685,2028-02-05,7150.03,Active
141,0842922616011632,Visa,704,2028-10-17,48185.56,Active
592,2136667375789710,MasterCard,541,2029-04-20,39347.63,Active
34,0623700627396151,Visa,967,2031-05-24,5838.16,Active
478,6463944817048647,MasterCard,338,2031-07-16,40236.98,Inactive
788,1583228524755566,MasterCard,980,2028-12-31,29796.62,Inactive
425,0904374047454975,American Express,4170,2028-04-17,25106.03,Expired
876,9786886539442985,American Express,9818,2027-10-19,42450.51,Expired
271,7808933228231985,Discover,412,2027-05-24,2683.13,Inactive
652,3350740759110631,MasterCard,481,2028-05-11,44913.66,Expired
863,1603085723786696,MasterCard,850,2027-08-25,3921.87,Expired
162,7910992420012082,Visa,773,2026-10-22,44055.59,Inactive
114,3166957894142873,MasterCard,438,2030-01-26,19914.28,Active
646,2799876183685666,MasterCard,460,2030-07-05,34598.15,Expired
719,8456192300476037,Discover,567,2028-06-14,27212.01,Blocked
815,6133233630893986,American Express,1241,2026-09-01,26239.07,Blocked
624,1006432936837509,American Express,8489,2031-03-18,3408.2,Expired
171,5462287778510014,Visa,721,2027-09-11,8121.6,Expired
747,8944590195056905,MasterCard,342,2030-07-19,40200.38,Inactive
80,5646990144571462,MasterCard,947,2030-04-12,7445.92,Inactive
508,5787574872393928,Visa,611,2028-07-30,34580.59,Active
14,3402861814628076,Discover,549,2029-09-04,10841.63,Active
42,4006340926499674,Visa,704,2026-09-22,8387.29,Active
435,3518455752352015,Visa,349,2030-08-17,4589.24,Inactive
827,1704342439487705,Visa,624,2029-10-30,41101.09,Expired
566,8821392978319359,Visa,175,2028-02-20,35910.31,Blocked
800,9452183791667785,MasterCard,829,2029-05-01,2512.86,Inactive
733,0976423324693675,American Express,9048,2030-09-29,8920.6,Expired
31,6478071895498241,American Express,6432,2027-03-10,33388.26,Blocked
895,7635062990311474,Discover,773,2026-06-21,18192.57,Inactive
444,9222788151438365,American Express,6547,2031-12-31,31154.64,Active
846,2160449375435129,Discover,120,2027-05-29,17211.37,Expired
135,0227463320277785,Visa,402,2030-02-24,21482.54,Inactive
68,5570993000583190,Discover,314,2028-07-25,36223.44,Inactive
113,5690546176146042,Visa,413,2029-03-12,46485.23,Expired
780,2226851177153266,Visa,715,2026-03-22,10896.07,Expired
850,1747482796433194,MasterCard,277,2026-11-02,19736.76,Inactive
584,0650714371497405,American Express,1320,2027-09-26,35706.97,Expired
173,9031726239353739,Visa,251,2028-06-19,48304.56,Expired
599,4723070075769542,MasterCard,645,2030-03-23,41953.58,Expired
231,1307540188834975,Visa,759,2028-07-09,23738.03,Blocked
741,9054889686535704,Visa,816,2031-10-16,12901.73,Active
85,8602751167139671,Visa,239,2028-08-21,42033.78,Active
552,6803850504327872,MasterCard,995,2029-10-04,41421.81,Blocked
927,4919830472357715,Visa,265,2031-04-18,45638.85,Expired
406,5687540591267225,MasterCard,977,2027-01-09,18279.85,Blocked
680,1720063434536828,MasterCard,825,2028-06-14,15932.14,Active
40,9715055030867437,Visa,987,2027-01-12,17051.11,Expired
454,3915678673907069,MasterCard,420,2029-05-26,45099.43,Inactive
208,4211002239674364,MasterCard,983,2027-03-22,26024.0,Active
433,3870384713648351,Visa,441,2030-08-08,3316.89,Inactive
847,0460261665922197,MasterCard,289,2027-02-07,31226.73,Active
776,7131694820821386,Visa,910,2027-05-22,4608.1,Inactive
915,1846086263184141,Visa,551,2028-11-11,32167.93,Expired
690,6867968597075174,Discover,804,2028-07-18,21892.44,Active
707,8596317380266612,Visa,102,2026-08-05,48727.27,Expired
958,5303114421676770,Visa,539,2027-08-25,28238.92,Expired
948,0892928932215778,MasterCard,762,2026-11-17,11830.67,Expired
799,9839978570692305,American Express,9538,2027-07-08,48254.98,Expired
922,9857288716986542,MasterCard,324,2031-05-11,11386.6,Inactive
512,2571846955376502,Discover,140,2028-05-03,8577.9,Active
230,4087157939504548,MasterCard,184,2031-08-19,26491.67,Expired
801,6460613836591008,American Express,7399,2028-11-05,38550.29,Active
267,8057271593855390,American Express,9354,2030-09-14,15008.34,Expired
739,2592739601578378,American Express,4481,2029-06-01,5329.11,Active
104,2060379100647538,American Express,4559,2029-12-27,28926.58,Expired
646,4002271489283053,Visa,397,2032-02-14,30376.91,Expired
410,5995613065370565,American Express,4225,2028-03-24,10928.03,Inactive
875,1959484059187770,Visa,423,2028-05-03,48106.65,Active
797,8515164899116356,MasterCard,337,2026-03-08,8339.1,Active
212,5785903628698858,American Express,4405,2032-01-18,42444.04,Inactive
536,1405922274975880,Visa,683,2031-01-22,20329.25,Expired
932,2744914442245828,Discover,187,2031-11-18,6338.13,Active
958,4053392596148628,MasterCard,534,2030-05-27,38193.85,Expired
162,4204022907716132,MasterCard,919,2027-05-15,11990.18,Inactive
212,4731366808373595,Discover,232,2027-10-29,29080.91,Inactive
469,2119718945461318,Visa,431,2026-07-27,10776.39,Active
725,2778778681052734,Discover,891,2026-06-20,7565.15,Blocked
492,9623787602818200,Visa,613,2029-01-05,20451.97,Active
