Customer_ID,Card_Number,Card_Type,CVV,Expiry_Date,Limit,Status
205,9276235418250074,Discover,184,2031-02-04,12457.74,Active
22,8038573498719206,Visa,269,2029-02-19,3783.97,Inactive
273,9602867377454662,MasterCard,603,2030-09-30,11074.15,Active
404,2802089996524580,MasterCard,779,2026-06-29,8858.15,Active
204,6977348273445786,American Express,8179,2029-07-05,25098.49,Expired
526,4466362950749771,Discover,764,2030-01-18,43402.52,Blocked
588,4684712892310791,Discover,166,2028-12-20,42179.17,Inactive
867,8600866047410575,Visa,191,2028-09-06,49635.01,Inactive
902,5525813298534658,Visa,280,2027-06-05,11245.77,Blocked
173,8605208561686757,Discover,483,2030-04-09,40293.02,Inactive
737,8985895559779670,American Express,6052,2031-09-14,10326.94,Blocked
498,7626505630155515,Discover,821,2027-10-14,41067.98,Active
78,3809803699809651,Visa,719,2026-11-14,14942.12,Expired
823,4197885974973979,Discover,516,2029-10-24,24189.74,Active
361,8142661448205074,MasterCard,176,2030-12-05,19621.14,Inactive
991,7542882034389176,American Express,9511,2030-03-10,4462.91,Active
430,3520846140189420,Discover,568,2026-05-04,3846.08,Expired
440,3342336694741975,American Express,5237,2026-07-28,20915.39,Blocked
94,0103135185726813,MasterCard,656,2028-09-27,40464.07,Blocked
421,0495141896664903,Visa,830,2031-11-21,48840.99,Active
876,8968784593704080,Visa,957,2030-11-24,35905.82,Blocked
280,3278354046556614,MasterCard,928,2028-12-16,35095.35,Active
36,4838385010270493,American Express,7616,2028-11-04,28258.3,Active
816,4045471251109302,Visa,633,2028-08-03,10229.93,Active
871,9183709559936134,Visa,961,2032-02-13,7930.29,Inactive
385,2697927175511163,American Express,7587,2030-04-25,32548.99,Expired
26,9503497525823307,American Express,1380,2029-04-08,17184.36,Blocked
819,6452520750657203,Discover,941,2029-09-19,45244.94,Inactive
273,2889779351901479,MasterCard,610,2031-09-01,23491.59,Expired
447,7916074700359800,American Express,7589,2029-09-30,46813.77,Expired
985,3184542022250850,Visa,680,2027-12-06,8670.53,Expired
593,8744207906852955,Visa,448,2031-01-05,7596.34,Inactive
860,1491617862944775,MasterCard,524,2026-11-29,10710.89,Active
93,4401349276095697,MasterCard,141,2028-06-24,36622.17,Expired
291,4368244689772293,American Express,9955,2029-09-24,4336.03,Blocked
477,8720718811678474,Discover,941,2027-06-17,26784.95,Expired
934,0852304899591961,Visa,374,2029-05-28,2854.92,Blocked
496,6563992903106924,Visa,116,2032-02-05,14644.54,Active
927,1750864827031370,Visa,735,2031-04-19,1508.3,Blocked
869,3759302958978839,MasterCard,215,2029-03-07,32014.6,Expired
767,3526277459563547,Discover,944,2030-04-21,3037.03,Expired
562,6186751406802679,American Express,9353,2031-12-10,39447.41,Expired
92,5210016274721848,Visa,528,2029-04-01,10515.56,Expired
504,4464047600452798,American Express,5439,2030-03-07,49064.57,Inactive
755,3311105452642939,Discover,737,2027-05-12,39701.0,Expired
913,3522289487503676,Visa,727,2027-09-02,1186.49,Inactive
520,9591090220838964,American Express,3160,2026-05-07,9276.57,Inactive
48,3092116771297187,American Express,8339,2031-01-07,9683.29,Active
657,8780383108042757,Discover,202,2026-12-30,22377.37,Blocked
811,4288350224774833,Visa,233,2030-04-24,25226.44,Inactive
105,0585673832535663,American Express,4042,2029-02-25,25679.27,Inactive
7,6047657845134432,MasterCard,286,2029-01-14,4592.63,Blocked
766,7395079580191156,American Express,9623,2027-12-01,45234.22,Active
131,2948639562233451,American Express,4822,2028-02-17,22672.82,Blocked
532,4614407137814225,MasterCard,760,2030-03-11,17554.49,Expired
435,4794343865147686,Visa,886,2026-03-16,21846.58,Expired
314,9864937621785592,MasterCard,870,2031-08-07,37106.18,Expired
718,9165730222162537,American Express,4796,2031-09-05,29115.99,Inactive
811,1371772202379253,Visa,505,2030-07-29,32255.91,Active
126,7407145846541830,Discover,142,2029-03-15,3512.81,Inactive
364,2855801156842536,MasterCard,715,2029-11-29,22015.35,Inactive
813,7857753988159961,American Express,4744,2027-03-14,33839.6,Active
752,2389399411552068,Visa,835,2027-01-27,45077.68,Active
572,8849903602574271,MasterCard,813,2030-08-21,41396.11,Blocked
999,7584491004888256,American Express,9739,2028-10-05,2089.41,Expired
384,6085706830375326,Discover,505,2031-09-06,9450.06,Expired
786,6407978062645341,American Express,5222,2029-10-24,49677.54,Blocked
669,8223931761309109,Visa,179,2031-02-18,48873.37,Blocked
692,3037634780308759,MasterCard,673,2026-02-19,13344.96,Active
274,4847532653718382,American Express,1413,2028-01-12,18317.96,Expired
539,1723186227398735,Discover,461,2026-08-19,6821.23,Blocked
246,7369287424048035,American Express,1267,2027-04-13,10881.55,Inactive
427,4770510268374114,Discover,297,2029-11-12,22318.69,Inactive
833,5287927516156116,MasterCard,451,2028-08-26,47460.9,Blocked
799,2643472829778664,Visa,778,2030-02-25,45644.37,Blocked
658,6557252756943305,American Express,8795,2030-10-04,11986.1,Inactive
121,1935599926482085,Discover,977,2029-04-27,31299.45,Blocked
555,9290843650418938,American Express,8327,2027-09-16,36949.81,Active
552,7716690824492740,American Express,4195,2031-05-18,36422.08,Inactive
654,7553531444131452,Visa,880,2031-12-28,40934.56,Inactive
813,5961840504371369,Visa,861,2026-05-24,35661.71,Active
846,3472277647743921,MasterCard,200,2026-09-26,16354.39,Expired
686,4745762778172053,MasterCard,916,2031-01-22,26523.94,Expired
393,4416500174054862,Discover,713,2031-06-13,48418.49,Active
743,1812915154580937,Discover,337,2026-09-19,41627.07,Expired
136,2282888980384387,American Express,9453,2029-04-24,47235.33,Active
334,9886260779123842,Visa,704,2030-12-24,21447.24,Blocked
939,9623080088206737,MasterCard,463,2030-09-20,14142.69,Expired
108,0282018208105790,Discover,942,2031-09-06,20946.95,Blocked
162,4339833786194241,American Express,6791,2031-01-17,41628.65,Blocked
961,6704901988159622,Discover,769,2026-08-18,9483.82,Blocked
576,1182176059899422,Visa,741,2026-07-15,13230.82,Active
584,4684165368923291,Discover,557,2027-01-11,14378.85,Blocked
843,2423006513101860,MasterCard,429,2026-11-08,34072.61,Expired
405,6328854541636931,Discover,338,2026-11-14,21807.57,Active
727,8272794111718106,MasterCard,293,2028-09-14,4965.1,Blocked
782,2425889276496149,Discover,246,2030-08-20,5255.03,Inactive
846,3516904727438493,American Express,2459,2026-03-14,33812.14,Blocked
920,2002784082779446,American Express,6729,2026-06-07,26638.63,Inactive
389,0643997910369637,American Express,8382,2028-10-30,45489.39,Inactive
590,9840331916220661,MasterCard,701,2031-09-05,13797.41,Expired
14,3184105536117738,Visa,851,2029-05-14,44749.34,Expired
475,1086813548483698,American Express,1702,2028-12-07,29613.46,Expired
743,0747953200541287,American Express,6582,2028-04-01,14840.93,Inactive
901,9221223966775308,Visa,907,2027-09-25,10841.67,Blocked
565,9807563785556409,MasterCard,384,2030-05-17,9127.28,Expired
184,8970223825700174,Visa,205,2026-11-21,45606.5,Blocked
887,1007179584211463,Discover,454,2026-05-07,23663.65,Blocked
952,4009000685860562,MasterCard,622,2028-06-22,2314.58,Blocked
499,5647021541542238,Discover,954,2032-02-16,23169.91,Inactive
856,7402348676616657,MasterCard,612,2028-08-26,21227.5,Blocked
456,8994030529509101,American Express,7962,2031-02-05,23788.16,Active
806,6198449019296580,Discover,501,2030-09-01,8935.33,Active
413,0376885855422673,Discover,612,2030-05-04,14256.16,Expired
303,8474402296297923,Visa,191,2029-07-22,46754.22,Blocked
481,8188655320525114,Discover,419,2026-10-22,20534.15,Blocked
425,8136025027707718,American Express,5910,2029-11-21,32542.5,Expired
594,5643629754871192,American Express,3722,2031-07-03,45835.73,Blocked
103,0848082782115796,American Express,5287,2029-09-30,31319.02,Expired
128,3408568950341002,MasterCard,889,2027-06-05,29638.43,Blocked
795,2451817479715744,Discover,800,2026-12-25,35920.27,Expired
909,7517016530274926,Visa,622,2026-12-25,23573.73,Blocked
726,9509550617464281,MasterCard,923,2027-08-17,11809.67,Inactive
216,9034473185480343,Visa,697,2031-04-12,19297.73,Expired
566,0750530767650293,Discover,719,2032-01-22,36790.96,Active
791,4354956740478821,Visa,998,2026-05-21,13150.56,Active
995,4034134590371901,MasterCard,187,2027-03-06,34878.62,Blocked
33,5576486625769629,MasterCard,177,2028-10-25,3475.61,Inactive
657,2195214848250659,Visa,876,2030-09-20,41479.75,Expired
587,3340187772742141,American Express,5156,2031-07-01,31482.45,Expired
863,8400264244496567,Discover,455,2029-04-21,46662.34,Blocked
355,6006278225727320,Visa,512,2032-01-04,44166.29,Expired
963,7021861660278428,MasterCard,365,2029-05-12,35836.36,Inactive
851,6895439212850416,MasterCard,529,2031-11-25,25420.44,Active
695,9561647066862134,American Express,7112,2030-03-08,1459.7,Expired
986,4098002774303928,Discover,114,2029-11-22,16824.32,Blocked
936,8926214026570661,American Express,9182,2029-01-10,8007.77,Blocked
481,7817281749388483,American Express,1913,2030-09-03,20639.96,Inactive
95,9429240425994907,Discover,133,2028-01-16,13153.84,Expired
268,1422840484312222,MasterCard,954,2030-11-09,9600.87,Inactive
602,0550760771408956,Discover,894,2031-11-26,41209.32,Blocked
477,9487407267303241,American Express,4559,2029-03-04,32502.3,Active
828,3209069534792827,American Express,2968,2029-10-09,38583.17,Inactive
61,4080374949352628,Visa,133,2028-12-04,7038.6,Expired
705,5510697123861009,American Express,9683,2031-04-04,4648.16,Expired
774,6864623053445224,American Express,7253,2029-03-08,44926.97,Expired
985,8965743918287421,Visa,111,2029-04-14,12014.08,Inactive
630,1637756840917567,Visa,439,2029-04-25,13533.92,Active
683,5739954361075165,American Express,2814,2030-12-22,18198.91,Active
463,2835693577221286,MasterCard,312,2031-10-02,25528.56,Expired
746,3343731339677530,Visa,675,2031-06-17,33000.54,Expired
732,5157875505904548,Discover,731,2030-11-20,6493.27,Inactive
778,3834900103130608,Visa,671,2030-12-19,3561.08,Inactive
675,8884161683848167,American Express,9275,2026-05-04,47605.52,Active
714,2223901966254234,Discover,992,2028-11-23,7834.44,Expired
836,7294181605628682,American Express,5327,2026-08-09,15753.27,Blocked
897,1259373810466517,MasterCard,464,2028-07-26,43570.07,Blocked
40,4552944223223849,MasterCard,372,2026-06-01,24471.44,Inactive
916,4606831484666357,Visa,139,2029-07-13,1301.66,Expired
33,4888283495504118,MasterCard,469,2030-08-05,12810.23,Blocked
7,2878766259965919,MasterCard,280,2027-02-19,34225.78,Blocked
850,2763890720533111,American Express,8404,2030-09-30,32973.39,Blocked
520,1077231983266416,Discover,277,2029-12-19,49324.89,Expired
919,3143844932306502,MasterCard,395,2031-12-07,12099.33,Active
492,3102744956610135,American Express,6171,2031-09-10,49742.01,Active
319,9485393946468720,American Express,4232,2030-03-26,8710.82,Active
220,6582644658668301,MasterCard,673,2029-02-15,17103.12,Active
991,7334898281609887,Visa,107,2030-05-13,43957.15,Active
389,2911894511660265,Discover,274,2028-03-26,48991.08,Blocked
516,5081813460607692,Visa,541,2029-06-16,10198.3,Active
431,9529947901704747,Discover,677,2030-11-19,19954.45,Active
340,2860357241851829,MasterCard,656,2026-11-16,42504.56,Expired
497,8696640551960266,Discover,827,2031-10-02,45862.59,Blocked
95,6310112229753409,Discover,691,2031-04-29,26664.26,Blocked
842,1696313875872966,American Express,9454,2028-08-13,43450.28,Inactive
393,6712923457001418,MasterCard,232,2027-07-03,40813.97,Inactive
885,3445621783937662,MasterCard,691,2027-08-09,45002.08,Expired
476,2020398461564422,Visa,725,2031-02-26,17952.5,Blocked
100,7792762598532030,Visa,540,2031-04-15,28705.84,Blocked
98,2831523936147693,Discover,696,2030-02-08,45623.9,Blocked
993,0912410017768783,Discover,181,2026-11-09,25027.47,Expired
638,9632813964845447,MasterCard,262,2031-08-25,28962.37,Expired
576,1838173580185564,MasterCard,343,2031-05-09,20219.9,Blocked
989,0426500922329873,Discover,469,2027-11-27,36770.89,Inactive
334,2534124741761162,Discover,797,2030-10-11,33474.51,Expired
897,2856886837851687,American Express,9719,2030-12-06,31474.67,Expired
683,9617518545908524,MasterCard,289,2030-06-02,24513.59,Active
427,7911212436618620,American Express,1943,2030-08-04,40139.73,Blocked
708,9717959465747972,Visa,793,2031-03-31,40034.03,Expired
845,5508239430010570,American Express,5363,2028-09-14,15125.65,Active
438,1722036836450318,Discover,502,2032-01-12,43779.04,Expired
444,2747496366269077,Discover,622,2031-02-21,4833.31,Expired
834,0381801976383093,Discover,288,2027-11-12,3273.91,Active
579,3698764123776242,Visa,881,2029-04-14,6342.32,Expired
522,2407221659659208,MasterCard,758,2031-09-13,29088.75,Blocked
269,6480918472846085,American Express,5105,2030-12-16,37610.13,Expired
240,9664263424877362,American Express,1126,2029-02-08,29161.6,Expired
587,4918117518301113,American Express,8893,2028-01-10,8896.18,Expired
773,9794020452936845,Visa,987,2031-06-15,7075.51,Blocked
993,4302160034839252,MasterCard,595,2031-03-19,40741.39,Active
737,4130828832624080,Discover,175,2028-06-15,17524.98,Expired
883,0027458159752789,Visa,668,2031-10-30,25262.12,Blocked
729,8914633850281683,MasterCard,159,2029-12-31,26661.25,Expired
618,6006464609634084,Discover,117,2029-04-30,34692.97,Expired
341,0672275727427563,Discover,104,2029-10-23,22426.66,Inactive
391,3587792683146994,American Express,7240,2029-12-02,4331.05,Expired
740,0362060374602765,American Express,1801,2027-01-03,27966.43,Blocked
3,4352749506066134,Visa,850,2031-01-20,35527.57,Blocked
394,8606342098997008,American Express,9516,2027-06-01,3367.97,Active
656,5297522143276575,American Express,8705,2027-03-06,30749.53,Expired
827,9329009853562430,Visa,562,2027-12-03,48259.4,Blocked
922,9223853983158435,American Express,1976,2026-07-28,35539.56,Inactive
39,0330329783153215,Visa,399,2030-09-17,14736.23,Blocked
308,6470636898274968,MasterCard,501,2026-03-23,11683.96,Expired
936,6613544696059053,Discover,404,2030-01-09,29410.97,Active
22,9289725505980348,Discover,246,2030-12-06,31027.91,Active
582,8791252889533873,Discover,564,2031-09-07,41333.63,Active
253,8649830644917655,Discover,675,2028-11-06,17845.89,Blocked
477,3749247076607286,Visa,471,2029-12-10,42835.91,Active
911,5160656981471571,American Express,7057,2029-05-28,26757.48,Expired
419,9332665738643414,Discover,974,2029-04-20,42188.91,Active
57,2782043475261087,Visa,547,2031-05-01,42274.94,Expired
970,4268318178367580,Visa,670,2032-01-28,2559.43,Expired
488,6357110835082875,Discover,208,2028-12-02,38839.77,Blocked
251,8398046289649383,American Express,5727,2026-11-07,18969.43,Active
744,0561216239487114,Discover,306,2028-01-25,12628.15,Expired
778,0909294321762341,American Express,6481,2030-02-25,16283.83,Active
277,6249801081336823,American Express,7503,2031-04-11,28447.21,Inactive
806,2548645262856269,American Express,1424,2027-11-22,49139.82,Blocked
349,3877528315799421,Visa,434,2029-11-14,48572.43,Expired
140,2360405515895953,Visa,398,2026-10-14,49515.27,Expired
36,4008879560219213,Discover,848,2026-03-26,48055.31,Blocked
237,6030030214892298,MasterCard,777,2027-08-06,36200.21,Inactive
11,8587733522767504,Visa,824,2027-11-25,12790.35,Inactive
797,4952048995199037,Discover,161,2031-10-15,21946.23,Active
109,0482428614278353,American Express,4380,2030-07-18,8224.89,Expired
479,3742006651633408,Visa,849,2026-12-10,35459.58,Inactive
692,9719677039679666,American Express,9093,2030-02-19,38481.53,Inactive
485,8934620418504621,MasterCard,832,2030-05-06,15677.52,Active
766,1414518059301024,American Express,2072,2028-09-06,14745.79,Inactive
831,0633081700493509,MasterCard,607,2026-10-28,18625.16,Blocked
9,9890784179927409,MasterCard,414,2031-02-14,1428.97,Active
130,2249190627418436,Visa,192,2030-04-11,37642.08,Blocked
831,6243469617380667,American Express,1939,2031-04-03,17976.97,Active
885,8776436179738913,Discover,511,2029-01-21,27097.46,Active
913,1867463042310837,Visa,750,2026-12-19,33507.95,Expired
713,3629510715826734,MasterCard,574,2028-10-26,7012.29,Active
53,7402365493330941,MasterCard,993,2030-10-30,49766.53,Expired
634,9257821585595327,MasterCard,770,2029-04-29,12762.91,Blocked
375,0954642692195561,Visa,709,2027-06-16,9598.22,Blocked
396,9168871922922789,Visa,282,2027-06-12,23636.28,Inactive
701,4957524672678600,Visa,385,2027-01-21,3761.04,Active
538,7510003407615069,Visa,209,2027-10-24,19238.27,Blocked
840,7728076063489261,American Express,3940,2026-07-17,24300.26,Expired
815,4445209448602059,American Express,3783,2030-09-18,17378.54,Inactive
773,9510783260175213,MasterCard,709,2027-06-06,18810.15,Inactive
86,2482504936305696,American Express,4510,2026-08-01,37155.87,Inactive
642,2143198886907798,Discover,851,2028-05-17,35103.11,Active
984,1102536450377633,MasterCard,278,2027-03-27,31192.81,Inactive
107,3953924342321229,Discover,648,2029-11-09,34757.74,Expired
624,0741002780091506,Discover,983,2028-08-18,29305.23,Inactive
250,6851027379735717,MasterCard,859,2028-11-18,42285.84,Inactive
74,0634250637443771,American Express,4209,2028-07-22,25685.82,Active
413,4278369467835281,MasterCard,981,2031-10-09,21099.08,Inactive
231,4302626864183005,MasterCard,853,2027-11-13,46352.37,Inactive
757,6583105982194065,American Express,2082,2027-06-14,23142.73,Blocked
851,1421056896260798,Visa,647,2031-01-18,29164.02,Blocked
99,2224391869905232,MasterCard,568,2031-02-14,47225.08,Inactive
578,1322534160827243,American Express,1242,2028-04-19,8953.38,Active
208,2285258249449561,MasterCard,413,2027-04-12,7847.25,Blocked
920,2398356191801729,MasterCard,478,2028-05-31,3421.65,Active
496,6455390558142400,MasterCard,424,2028-08-24,9887.75,Expired
940,9382699124010278,American Express,9696,2031-03-15,29587.47,Active
33,5605506812612095,Discover,793,2026-04-26,23267.81,Inactive
828,0076939735893604,American Express,6730,2026-07-07,35083.92,Expired
134,5820044008812181,MasterCard,591,2031-10-03,37830.33,Blocked
337,6477731587207266,Visa,772,2030-04-08,6621.75,Inactive
672,9018227672263066,American Express,2755,2029-06-06,37327.35,Blocked
692,0714923233104684,Visa,848,2028-01-15,18338.24,Active
804,3048061885616897,Discover,128,2029-07-24,33911.46,Inactive
914,4171116091678534,Discover,505,2026-05-26,4458.55,Inactive
56,0119283676286211,MasterCard,575,2029-09-23,27538.73,Expired
880,2969135184051936,American Express,6169,2032-01-26,48660.41,Blocked
427,8042272979367039,Visa,396,2031-03-02,21897.7,Blocked
37,5357424112138564,American Express,4632,2027-11-06,20266.03,Inactive
468,5593612673664367,MasterCard,804,2029-03-27,10901.58,Expired
803,6353014656806465,MasterCard,635,2030-10-16,25760.24,Inactive
298,4111524281554019,American Express,4921,2030-02-24,4453.11,Active
70,5037101095199564,MasterCard,333,2031-08-17,8410.76,Expired
304,7010516395101450,Visa,941,2030-05-04,46097.54,Inactive
292,4416163198521072,Visa,473,2030-05-27,46545.12,Expired
783,5128054374021214,Discover,243,2031-04-09,43710.86,Active
195,1759767446512178,American Express,4081,2027-07-26,5485.32,Blocked
483,1942430095907339,Visa,771,2027-12-23,6764.6,Blocked
470,1152023940582505,American Express,5151,2032-01-22,37335.72,Inactive
439,8541850505062031,Discover,233,2028-05-16,23267.15,Active
913,4098346106336792,Discover,466,2032-01-25,7798.47,Expired
212,0476253928849688,American Express,8890,2028-12-05,13855.22,Expired
46,3320064063991051,Discover,971,2029-06-22,22179.55,Active
369,6977131115966631,American Express,9074,2029-09-26,7513.38,Expired
666,9141647180748178,Visa,625,2028-01-14,48441.67,Expired
281,7391296098431033,Discover,704,2026-07-30,13018.48,Active
304,7167066448134736,Visa,653,2028-03-21,33649.5,Inactive
685,8309643594486391,American Express,3094,2030-06-15,43746.19,Active
744,6312891424542229,Visa,435,2031-03-02,24059.05,Blocked
523,7167132012864766,Discover,746,2026-10-14,35117.2,Expired
890,9244208180911126,Discover,836,2028-10-01,3401.92,Active
164,1299375336968069,Discover,196,2027-03-11,15877.17,Blocked
962,2488328374666913,Visa,590,2030-12-08,12978.46,Blocked
900,2882040881424809,Visa,876,2031-07-11,40420.38,Expired
371,8349345238436734,American Express,5648,2027-09-26,16739.56,Inactive
6,3738009204456617,Discover,829,2031-03-29,14609.18,Inactive
653,1546063990018248,American Express,8206,2026-08-29,1489.44,Active
548,8006092245627377,Discover,846,2026-09-29,18290.36,Inactive
608,5924023681497574,American Express,2191,2030-12-28,46668.4,Inactive
732,8272079060604327,American Express,6899,2029-10-04,5941.28,Expired
62,7580022220910048,MasterCard,950,2027-12-18,1343.06,Active
514,6325380424618305,MasterCard,503,2027-01-30,35413.81,Active
633,8404637614167082,Visa,475,2031-06-14,21239.45,Expired
615,3007008747340027,MasterCard,732,2032-01-21,47676.48,Blocked
416,5932013831233103,Visa,209,2031-11-09,6182.41,Active
721,2038935870292293,Discover,977,2026-03-29,47818.83,Expired
916,6315385998621621,MasterCard,483,2026-04-11,41589.46,Inactive
186,3775871181226256,MasterCard,224,2028-01-01,8792.68,Expired
36,4430703330254601,Discover,510,2029-12-27,6843.78,Active
662,5158573838191413,MasterCard,165,2027-04-22,9771.12,Expired
185,9096820571527934,Visa,563,2031-06-24,34825.64,Expired
367,2634114294900386,MasterCard,551,2028-02-28,9342.47,Active
783,2265290701113997,MasterCard,519,2026-06-23,40679.24,Expired
366,2394413970030238,American Express,2564,2026-02-27,33816.05,Expired
322,6049205555508974,MasterCard,259,2026-03-04,32502.21,Inactive
485,2018296061838170,MasterCard,278,2031-06-18,7303.01,Blocked
60,8950281911895093,MasterCard,787,2029-07-26,9872.54,Expired
811,4952302598445865,American Express,5642,2031-12-02,30823.11,Expired
98,1691895897278784,MasterCard,272,2029-05-05,9006.28,Inactive
482,8211591341477002,MasterCard,551,2027-08-30,23263.29,Expired
740,8227664381911525,MasterCard,598,2030-07-11,49284.0,Active
970,3156031290085624,Discover,202,2030-01-29,44068.28,Expired
980,9508932788956512,American Express,3769,2028-07-04,11812.2,Blocked
680,2520413447345687,MasterCard,220,2028-07-08,9404.03,Inactive
431,2319981840866357,Visa,713,2030-05-27,20776.84,Blocked
451,3035927443500496,Discover,335,2027-11-16,19020.97,Inactive
56,0650499837657676,American Express,1636,2026-09-16,15329.0,Expired
794,4848737401801502,MasterCard,863,2030-05-21,23985.02,Active
516,3816875433404482,Discover,933,2029-05-23,49808.42,Active
727,5429109659902123,Discover,568,2030-07-02,12111.7,Inactive
665,6902966686490500,Visa,932,2027-12-09,14807.83,Blocked
387,2248007586675208,MasterCard,733,2032-01-06,14961.62,Expired
374,0408703294277686,Discover,205,2029-06-13,29650.92,Inactive
726,0535419481033602,Discover,853,2028-07-23,18331.87,Inactive
179,4981006384816993,Discover,187,2031-03-25,15149.06,Expired
721,3236687070552129,Discover,288,2027-06-28,2917.58,Expired
81,3813658932242137,MasterCard,259,2028-12-19,48476.0,Inactive
335,1013918015924141,MasterCard,645,2027-02-12,12101.88,Blocked
550,4603934725937125,Discover,550,2026-02-23,2024.59,Inactive
772,3049140932807740,MasterCard,421,2026-05-13,46593.07,Blocked
692,4625231937823474,Discover,612,2028-02-07,33188.39,Active
972,0504640986160335,Discover,598,2029-10-26,35417.6,Active
495,9515989113382934,Discover,402,2031-03-04,8508.75,Expired
244,8526810453031567,American Express,6988,2026-06-08,8796.35,Blocked
8,8427114145006678,Discover,822,2030-02-09,25414.1,Expired
49,3605365199878486,Discover,924,2030-08-04,13122.05,Expired
149,0279377197648133,Visa,781,2031-01-09,37841.83,Inactive
932,9615335493551618,MasterCard,986,2030-03-20,44580.35,Expired
340,3304496683494243,MasterCard,848,2031-06-08,27683.54,Active
509,1612151011816183,Visa,656,2030-07-16,19334.27,Inactive
926,5184086268012106,American Express,1320,2028-03-31,27372.99,Active
127,6916049313586994,Discover,820,2027-05-17,3221.02,Expired
174,3187457852487735,Discover,966,2028-12-23,44143.19,Active
935,6117724956928947,Visa,216,2029-04-18,45469.19,Active
22,0530041365611475,American Express,8144,2029-10-22,23441.44,Inactive
642,6358274908936196,MasterCard,767,2027-12-21,13372.17,Expired
93,7024148696650123,Discover,483,2029-12-21,39957.3,Active
481,2945505396291420,MasterCard,332,2031-03-24,4290.55,Inactive
702,2601440781356859,Discover,682,2031-09-16,35708.45,Active
835,7472599780027700,Discover,873,2029-11-23,32816.46,Active
351,9033034454428216,Discover,454,2030-04-01,6142.72,Active
920,6876173801759739,Discover,616,2029-04-17,41553.5,Inactive
646,7968689333852996,MasterCard,391,2027-04-26,43076.94,Inactive
430,0853262533158671,Visa,229,2029-05-18,29639.11,Blocked
952,1880536079013462,MasterCard,460,2029-08-26,7787.92,Blocked
461,6954969889743997,MasterCard,498,2028-07-29,20949.23,Active
893,6488731996497575,MasterCard,938,2030-01-06,20848.45,Active
409,4642297698836205,Visa,392,2031-06-13,40588.16,Inactive
19,8939946537585611,American Express,3505,2029-05-26,17509.63,Blocked
642,1440809367848885,Visa,343,2030-05-16,10683.37,Active
474,5432473406524409,Discover,752,2028-05-20,18873.23,Blocked
762,4981147875527490,Visa,301,2029-09-08,4011.94,Active
166,4471437308695860,MasterCard,608,2029-07-20,16153.32,Inactive
930,6490360025204073,Discover,821,2029-06-30,34011.1,Inactive
104,0704025855383820,Discover,338,2027-05-26,5537.22,Expired
995,9595664526859142,Visa,106,2029-04-17,15875.38,Inactive
347,6281105973891206,Visa,891,2029-11-05,17943.41,Active
818,7415562100626804,MasterCard,332,2031-10-20,38606.99,Inactive
586,3719782199977277,Visa,605,2030-01-03,14145.69,Inactive
483,7267534852128625,Visa,134,2029-10-14,48694.63,Active
57,3782763068724242,Visa,911,2026-06-26,28404.45,Expired
885,0170661340828882,Visa,376,2026-11-21,14687.59,Blocked
265,8730499157416603,MasterCard,863,2029-09-14,42092.41,Blocked
872,4821857224407700,American Express,4860,2028-03-16,39847.76,Inactive
604,4008816282493827,Discover,786,2029-09-12,34148.34,Blocked
356,5098360398631181,Visa,911,2030-05-22,9814.84,Expired
16,3033902052175495,MasterCard,718,2028-10-13,28318.25,Active
527,6602913456263023,MasterCard,866,2027-12-27,38861.3,Inactive
24,7157393798703535,MasterCard,868,2026-02-24,27255.31,Expired
937,4572709983032065,MasterCard,932,2029-06-10,42751.15,Expired
118,6061915492718079,American Express,6941,2030-03-11,49729.68,Expired
843,2449282329189422,MasterCard,431,2028-09-19,5416.03,Inactive
786,2611694122371940,MasterCard,849,2028-03-27,21917.08,Active
514,8296237972543358,American Express,6142,2030-07-21,39196.77,Active
136,9747108040033689,Visa,214,2026-03-19,4209.94,Blocked
955,0804021162977102,American Express,2468,2027-01-10,48110.61,Active
696,3976110854195129,Discover,104,2030-01-11,40199.22,Active
515,7826221797676550,Visa,353,2027-04-23,49097.16,Active
709,5667367759057719,Visa,163,2028-08-03,37048.51,Expired
555,4868814494996056,MasterCard,313,2029-11-21,21520.12,Expired
915,4229623184722848,MasterCard,323,2031-10-18,32904.53,Expired
178,5216093876762641,Discover,731,2026-03-11,48862.02,Inactive
602,6589503396189333,MasterCard,835,2029-01-14,10682.87,Expired
614,4416416402355657,MasterCard,687,2031-05-18,22205.89,Active
22,4946523673920766,Discover,230,2029-02-08,18694.1,Blocked
237,2655138856451720,American Express,5682,2032-01-15,32458.1,Blocked
578,9155542838350317,Discover,699,2026-08-23,41776.7,Expired
382,2335080123827920,Visa,742,2031-06-10,13871.16,Blocked
583,3519051118458343,American Express,7906,2029-12-11,43616.25,Active
719,9041638714355325,American Express,7120,2028-03-11,42996.59,Expired
645,0174946244262380,Visa,131,2030-02-16,21092.37,Expired
988,7716681189575393,MasterCard,477,2029-03-22,35811.75,Active
743,8620930874260912,Discover,382,2027-02-03,49872.94,Blocked
402,7955150331033207,MasterCard,627,2026-04-15,17310.71,Inactive
779,9159927743629430,Discover,692,2026-04-05,47355.24,Inactive
255,7612426272686755,American Express,6023,2031-09-22,28087.33,Inactive
103,5707727632420720,MasterCard,922,2030-01-22,7335.06,Inactive
595,2261288031656281,American Express,5856,2031-11-30,26417.3,Blocked
364,6681783900318138,American Express,9916,2028-09-06,20000.78,Active
117,5976708018163824,MasterCard,137,2030-02-15,33970.33,Expired
